miRNA,D10_WT_Fe_Ov-1,D10_WT_Fe_Ov-2,D10_WT_Fe_Ov-3,D10_MT_Fe_Ov-1,D10_MT_Fe_Ov-2,D10_MT_Fe_Ov-3,D10_WT_Ma_Te-1,D10_WT_Ma_Te-2,D10_WT_Ma_Te-3,D30_WT_Fe_Ov-1,D30_WT_Fe_Ov-2,D30_WT_Fe_Ov-3,D30_MT_Fe_Ov-1,D30_MT_Fe_Ov-2,D30_MT_Fe_Ov-3,D30_WT_Ma_Te-1,D30_WT_Ma_Te-2,D30_WT_Ma_Te-3,D120_WT_Fe_Ov-1,D120_WT_Fe_Ov-2,D120_WT_Fe_Ov-3,D120_MT_Fe_Ov-1,D120_MT_Fe_Ov-2,D120_MT_Fe_Ov-3,D120_WT_Ma_Te-1,D120_WT_Ma_Te-2,D120_WT_Ma_Te-3
ola-miR-22a-1-5p,27.48902326,23.54277232,36.15205015,15.08950477,34.30526588,20.52459737,32.38194904,31.36329494,16.6269196,0,32.42158744,0,27.966552,0,8.542287169,26.24307839,16.32549777,52.71811296,42.48074479,57.42587655,37.55326345,69.44514591,36.35508554,73.93288964,108.376366,73.98877268,91.58012345
ola-miR-22a-1-3p,13615.42102,13233.60211,28887.5539,26373.57361,15747.2418,14441.83244,18531.16269,16057.213,19965.40006,1676.29487,1531.443218,1058.452814,2656.82244,4859.264692,2155.503796,4551.299595,4432.372646,5189.439244,18592.40597,20446.45492,30061.63125,25274.24519,37700.99721,15256.79111,36039.91025,26527.82073,26270.41256
ola-miR-22a-2-5p,6.602755586,3.496451335,6.817243743,4.938383379,5.24889314,3.968844795,7.108232716,3.970037334,2.39154323,0,0,0,0,0,0,3.749011198,4.081374444,3.29488206,10.34787373,16.77290454,13.65573216,18.93958525,10.44241819,17.00456462,12.13815299,18.02290617,18.31602469
ola-miR-22a-2-3p,2110.591036,1347.066151,4704.724515,4504.765883,2716.48966,2228.676446,3496.065791,1547.917557,1416.818539,314.7681825,200.2509812,173.1719436,904.2518481,1246.905657,521.0795173,731.0571837,838.7224482,922.5669767,2016.746127,2286.516461,4205.965507,3631.349812,4391.616981,1426.90477,3340.593105,2048.919859,1875.212052
ola-miR-22b-5p,109.0128422,136.3616021,88.8307518,134.2965924,120.3496213,123.4877709,129.5277962,113.146064,143.1509448,54.31294129,49.58595726,33.98701696,214.410232,110.0210874,82.57544263,84.35275196,102.0343611,108.731108,29.40974639,33.83009559,34.62703513,68.18250689,47.57101618,48.05637826,90.16913649,83.47451276,45.3539659
ola-miR-22b-3p,976.9383265,899.7534769,1197.562484,1044.879617,888.9375453,970.2124591,735.7020861,1087.393226,1026.655344,196.2672197,217.415351,165.0797967,438.1426481,770.1476116,874.1607203,607.3398141,485.6835588,658.9764119,956.3613826,856.839564,1360.696169,1507.590986,1279.389606,1033.581797,3283.370384,2917.813651,1974.6419
ola-miR-23a-1-5p,72.49556133,56.17631812,63.83419141,75.44752385,55.30083844,66.67659256,69.50271989,48.83145921,93.83960102,0,17.16436982,53.40816951,9.322184001,18.3368479,2.847429056,13.12153919,4.081374444,6.589764119,3.812374532,13.36146633,9.266389683,15.1516682,13.14971179,2.217986689,1.734021856,7.58859207,6.977533215
ola-miR-23a-3p,6862.284305,7541.612433,5995.249414,5534.967527,9008.22539,8092.92812,7655.171733,4683.850047,4668.292385,11994.51933,12650.14056,13837.57119,8091.655713,7518.107637,8485.338588,11398.86855,12007.40361,12866.51444,10594.0442,11912.74223,10203.27045,10288.61403,11068.18976,10666.29799,6191.325035,6732.978314,7711.046394
ola-miR-23a-2-5p,24.12027041,25.87373988,26.23605925,22.08554789,14.99683754,17.57631266,10.26744726,23.42322027,19.92952692,0,0,0,0,0,0,3.749011198,4.081374444,3.29488206,9.803248797,15.63575847,13.16802744,12.62639017,14.69673671,10.35060455,6.069076495,5.691444052,11.33849147
ola-miR-23a-3-5p,47.43204013,48.48412518,41.1100456,45.81722357,39.74161949,42.06975483,52.52194173,57.56554135,61.04129387,0,20.97867422,0,0,0,2.847429056,28.11758399,8.162748887,23.06417442,16.88337293,27.00721917,43.89342481,50.50556066,33.64779193,16.26523572,19.07424041,14.22861013,15.69944973
ola-miR-23b-2-5p,81.65856908,83.44863853,60.9420274,100.1394407,67.110848,84.13950966,77.40075624,42.08239574,113.996894,0,28.60728303,50.17131075,0,55.01054369,0,1.874505599,2.040687222,6.589764119,2.723124666,3.980011246,6.340161362,10.73243164,6.574855895,2.217986689,1.734021856,6.640018061,2.616574956
ola-miR-23b-2-3p,2445.175569,2644.249596,2872.95178,3119.8237,2794.473215,2690.536584,4401.180756,2730.194675,2356.467262,2309.53439,2540.326733,2091.010758,2097.4914,2438.80077,2326.349539,2496.841458,2128.436772,2662.264704,1852.814023,2033.50146,1958.622156,1896.483803,1812.33969,1675.319279,1253.697802,1148.723125,1548.140182
ola-miR-24a-2-5p,175.7141487,82.05005799,89.86366752,110.0162075,120.7245422,161.4752854,60.02507627,63.91760108,84.04566208,0,116.3362843,51.78974013,27.966552,36.67369579,0,54.36066238,73.46473999,75.78228737,86.05073944,122.2432026,81.93439299,99.74848231,110.2255253,84.28349419,110.1103878,112.880307,118.6180647
ola-miR-24a-2-3p,7432.816288,6496.173484,7509.297274,5675.711453,11292.05629,7516.198273,6471.256084,6195.24326,7186.35964,2999.555621,1966.27392,1204.111458,820.3521921,4474.190887,1383.850521,1623.321849,2238.633882,2382.199729,4397.30171,6887.125175,5536.911688,6432.51447,7742.086194,5598.198403,4794.570431,4666.035549,6086.153347
ola-miR-24a-3-5p,11.31900958,10.95554752,16.11348521,7.133220436,10.87270722,8.95824968,6.318429081,6.749063468,7.744044744,0,0,0,0,0,0,7.498022397,2.040687222,6.589764119,4.901624398,11.3714607,11.21720856,14.52034869,17.79078654,10.35060455,13.00516392,2.845722026,19.18821634
ola-miR-24a-4b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-24a-4b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-24-6-5p,14.01401186,7.925289693,12.80815491,6.721688488,5.998735017,10.77257873,5.923527263,9.131085869,5.580267536,0,0,1.618429379,0,0,0,14.99604479,4.081374444,16.4744103,28.32049652,36.95724729,42.43031065,37.24785099,37.51535422,22.91919579,37.2814699,20.86862819,43.6095826
ola-miR-24-6-3p,1394.66368,803.0183233,1160.790685,1089.462244,1459.379753,1301.667697,735.3071843,792.0224482,1345.186125,607.3174345,566.4242041,140.803356,466.1092001,275.0527184,410.0297841,834.1549916,1779.479257,1163.093367,798.9647769,1421.148301,1137.815112,1257.58846,1329.667916,1052.06502,1107.172955,953.3168787,1174.842155
ola-miR-25a-5p,39.75128363,54.31154407,21.48464695,38.13529387,29.61875415,50.57442225,48.96782537,52.00748908,33.70937124,0,0,50.17131075,251.698968,0,11.38971623,26.24307839,32.65099555,29.65393854,16.33874799,14.4986124,26.33605489,25.25278033,26.68617981,14.78657793,52.8876666,40.78868237,27.91013286
ola-miR-25a-3p,1022.888115,1219.562226,1066.588771,1100.985139,1068.899596,1046.754466,1341.086572,1264.456891,1054.215032,4617.834395,4628.658395,4178.784657,8716.242041,9040.066013,6099.193039,4176.398475,4493.593262,4734.74552,2472.597196,2357.58809,2575.080922,2376.917949,2307.387663,3432.704066,4685.327054,3832.238995,4115.000214
ola-miR-26a-1a-5p,2643.797237,3408.340761,2609.971438,3460.70933,2335.944908,0,2510.390854,2156.921284,1697.426278,74.06310176,133.5006542,71.21089268,83.89965601,91.68423948,59.79601018,144.3369311,175.4991011,135.0901644,799.5094019,611.7845859,600.3645105,746.8509783,695.0009437,794.7785636,1141.853392,1124.0602,1112.044356
ola-miR-26a-1a-3p,1.34750114,3.496451335,1.859248294,2.606369006,2.062065162,0.793768959,1.57960727,3.176029867,0.341649033,0,0,0,0,0,0,0,0,0,0,0.284286518,0,0,0,0,0,0.948574009,0
ola-miR-26a-1b-5p,5913.508753,4959.59967,5128.013377,4733.166114,4472.056955,88.78872785,3424.588562,3522.614127,4228.020664,1662.716635,1262.534758,930.5968929,1416.971968,806.8213074,4174.330997,7333.065904,7652.577082,6922.547207,14344.87611,11376.00929,11356.69211,12964.1461,13218.16764,15767.66737,15317.48206,17903.38584,15067.98298
ola-miR-26a-1b-3p,88.5308249,115.6159908,59.49594539,108.2329024,87.54403915,98.54074649,67.5282108,77.81273175,93.83960102,158.0012838,257.4655473,275.1329944,261.021152,36.67369579,119.5920204,230.5641887,273.4520877,237.2315083,71.89049118,95.52026991,68.27866082,77.02098001,83.53934548,95.37342763,80.63201629,67.34875462,46.22615755
ola-miR-26a-2/3-ba-5p,77688.42647,92090.93384,67645.65041,79037.04268,89361.09348,0,95948.5048,66806.59725,90768.2901,81857.00884,87955.95241,78364.35053,46182.09954,41459.61309,66584.28105,73281.92189,85390.51611,76296.28897,56069.13687,42087.76607,37298.19388,54367.34209,49525.68216,56524.65144,71104.4332,85092.78002,77757.63015
ola-miR-26a-2-3p,1.212751026,1.63167729,3.511913443,3.15507827,2.062065162,2.381306877,5.133723628,3.573033601,4.555320438,0,0,0,0,0,0,3.749011198,4.081374444,0,3.812374532,5.117157317,2.926228321,1.262639017,3.867562291,1.478657793,10.40413113,7.58859207,6.105341563
ola-miR-26a-3-3p,1.482251254,2.097870801,2.272414581,2.057659741,2.249525631,0.453582262,2.764312723,3.573033601,2.960958285,0,0,0,0,0,0,5.623516797,6.122061665,9.884646179,0.544624933,0.568573035,0.48770472,1.893958525,1.547024916,0,0.867010928,0.948574009,0
ola-miR-26ba-3p,19.2692663,31.46806201,32.02038728,26.475222,25.30716335,24.94702443,56.07605809,22.23220907,42.13671405,39.50032094,0,0,0,0,2.847429056,28.11758399,24.48824666,13.17952824,11.4371236,11.3714607,8.778684963,11.36375115,18.564299,12.56859124,20.80826227,9.485740087,17.44383304
ola-miR-27a-5p,14.68776243,9.090773471,8.88307518,12.62031308,12.1849305,12.70030334,7.898036351,19.45318294,12.64101421,0,0,0,0,0,0,1.874505599,22.44755944,19.76929236,7.080124131,1.13714607,12.68032272,9.469792624,8.895393269,10.35060455,6.069076495,4.742870043,10.46629982
ola-miR-27a-3p,912.7972722,132.3989572,865.3767891,1124.991169,599.6860412,925.5346062,381.8700576,156.419471,168.0913242,708.5370069,570.2385085,708.872068,708.4859841,715.1370679,1269.953359,5846.582964,7381.165681,6312.994026,2719.312291,3924.859662,4479.567855,3313.164779,3645.564215,2875.989407,2568.086368,2869.436376,2680.244946
ola-miR-27b-5p,108.4738418,108.6230881,148.7398635,179.4279294,131.7847099,120.0859039,155.9862179,176.2696576,192.8039375,80.23502691,41.95734845,90.63204523,93.22184001,36.67369579,85.42287169,67.48220157,30.61030833,56.01299501,76.79211557,108.8817362,100.4671724,136.3650138,94.75527613,98.33074322,34.68043711,55.0172925,54.07588242
ola-miR-27b-3p,3293.158036,2590.171149,3314.419958,2875.922432,2990.181945,3621.96776,2302.277596,2056.876343,2068.684894,8102.503333,7250.992673,7299.116499,6106.030521,4584.211974,4490.395622,6564.518608,7970.924288,7159.778716,1966.096009,2142.383197,2151.265521,2167.951191,1980.191893,1792.872574,1750.495063,1742.530454,2329.623902
ola-miR-27c-5p,342.6695399,203.2603709,137.7909569,244.4499773,208.2685814,311.0440364,92.4070253,191.3557995,362.9451559,183.9233694,341.3802442,538.9369832,0,91.68423948,122.4394494,54.36066238,24.48824666,56.01299501,53.37324345,53.73015183,58.52456642,53.0308387,77.73800205,56.92832502,30.34538247,35.09723832,40.99300764
ola-miR-27c-3p,1956.167405,1157.791585,2155.695105,2096.343744,1315.222652,1938.043611,683.5750462,799.5655191,1056.606576,735.6934775,448.1807675,700.7799211,1230.528288,311.7264142,754.5686999,4530.680033,5320.071587,5149.900659,5378.71584,6509.59268,5981.698393,5868.746149,6386.505611,6260.637094,5091.088168,6185.651111,6453.346032
ola-miR-27d-3p,11.5885098,18.18154694,20.65831437,15.50103672,19.68334927,14.06105013,5.133723628,7.543070935,2.505426241,9.875080235,19.07152202,22.65801131,9.322184001,36.67369579,8.542287169,35.61560638,34.69168277,29.65393854,4.356999465,8.24430901,5.852456642,9.469792624,10.44241819,2.957315585,18.20722948,10.4343141,12.21068313
